student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_year,placement_status,package_lpa,company_name,has_internship,has_certification,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,student_intervention,intervention_priority,eligible_for_shortlist
7356,Male,23,BE,Artificial Intelligence,5.97,3,1,5,5,8,0,Yes,Yes,2024,Placed,7.63,Capgemini,1,1,13,44.699999999999996,9.09,38.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
7357,Female,24,BTech,Mechanical Engineering,8.64,1,3,2,5,7,1,Yes,Yes,2019,Placed,12.09,Microsoft,1,1,12,81.4,15.56,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7358,Female,23,BCA,Information Technology,6.09,0,3,3,2,6,1,Yes,Yes,2020,Placed,7.95,Infosys,1,1,8,60.9,15.24,3.5,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,0
7359,Female,24,BTech,Electrical Engineering,5.73,3,3,1,4,5,1,Yes,Yes,2021,Not Placed,0.0,Unplaced,1,1,9,42.300000000000004,9.39,40.6,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
7360,Male,24,BE,Artificial Intelligence,8.83,2,3,1,7,9,5,Yes,Yes,2022,Placed,14.44,Adobe,1,1,16,78.3,19.73,0.0,Low,Clear backlogs early,Track,0
7361,Male,22,BTech,Data Science,9.39,2,1,4,2,5,0,Yes,Yes,2023,Placed,9.3,Accenture,1,1,7,83.9,8.76,28.7,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
7362,Male,23,BSc,Information Technology,8.79,3,0,0,5,7,1,No,No,2024,Placed,9.25,Accenture,0,0,12,72.89999999999999,5.02,38.3,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
7363,Male,24,BE,Electrical Engineering,9.05,2,2,5,5,8,3,Yes,Yes,2019,Placed,13.25,Meta,1,1,13,80.5,17.42,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
7364,Male,21,BSc,Data Science,8.06,2,1,0,5,6,1,Yes,No,2020,Placed,8.82,Infosys,1,0,11,70.60000000000001,7.82,25.6,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7365,Male,21,BCA,Data Science,9.32,3,0,5,7,8,5,No,Yes,2021,Placed,13.11,Meta,0,1,15,78.2,15.23,0.0,Low,Clear backlogs early; Complete an internship,Track,0
7366,Male,23,BSc,Electrical Engineering,7.64,1,2,3,10,8,3,Yes,Yes,2022,Placed,13.54,Meta,1,1,18,71.39999999999999,18.76,0.0,Low,Clear backlogs early,Track,0
7367,Female,22,BSc,Data Science,9.75,0,0,0,7,9,5,No,No,2023,Placed,11.7,Accenture,0,0,16,97.5,16.3,0.0,Low,Complete an internship; Add one industry certification,Track,1
7368,Female,22,BTech,Mechanical Engineering,5.94,1,3,1,8,6,2,Yes,Yes,2024,Placed,10.74,Capgemini,1,1,14,54.400000000000006,15.68,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7369,Male,24,BTech,Artificial Intelligence,8.98,0,1,4,1,5,0,Yes,Yes,2019,Placed,9.06,Accenture,1,1,6,89.80000000000001,11.19,11.1,Low,Improve DSA and coding practice; Strengthen communication skills; Build more portfolio projects,Track,1
7370,Male,23,BE,Artificial Intelligence,8.26,0,1,2,3,6,1,Yes,Yes,2020,Placed,8.39,Accenture,1,1,9,82.6,11.7,4.4,Low,Improve DSA and coding practice; Build more portfolio projects,Track,1
7371,Male,21,BCA,Computer Science,8.0,3,2,3,1,7,0,Yes,Yes,2021,Not Placed,0.0,Unplaced,1,1,8,65.0,8.3,41.0,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
7372,Female,24,BE,Information Technology,8.62,2,1,5,7,7,3,Yes,Yes,2022,Placed,12.01,Google,1,1,14,76.19999999999999,15.65,0.0,Low,Clear backlogs early,Track,0
7373,Male,24,BCA,Data Science,9.11,2,0,3,5,6,3,No,Yes,2023,Placed,11.54,Capgemini,0,1,11,81.1,11.04,13.3,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
7374,Female,20,BCA,Information Technology,9.21,0,0,2,2,4,2,No,Yes,2024,Placed,8.9,Cognizant,0,1,6,92.10000000000001,10.08,12.7,Low,Complete an internship; Improve DSA and coding practice; Strengthen communication skills,Track,1
7375,Female,23,BSc,Artificial Intelligence,6.25,0,2,1,10,7,4,Yes,Yes,2019,Placed,11.82,Cognizant,1,1,17,62.5,18.9,0.0,Low,Raise CGPA above 7.0,Track,0
7376,Female,24,BTech,Artificial Intelligence,6.35,3,2,3,2,9,0,Yes,Yes,2020,Placed,7.13,Tech Mahindra,1,1,11,48.5,8.84,40.9,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
7377,Female,21,BCA,Data Science,5.57,0,2,0,7,7,5,Yes,No,2021,Placed,9.88,Cognizant,1,0,14,55.7,17.83,0.0,Low,Raise CGPA above 7.0; Add one industry certification,Track,0
7378,Female,20,BTech,Mechanical Engineering,6.07,1,2,0,5,7,3,Yes,No,2022,Placed,7.78,Cognizant,1,0,12,55.7,13.33,6.6,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
7379,Male,21,BCA,Electrical Engineering,6.63,0,3,0,4,7,1,Yes,No,2023,Placed,8.13,Cognizant,1,0,11,66.3,14.25,0.0,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,1
7380,Male,22,BTech,Data Science,8.6,1,0,4,8,7,5,No,Yes,2024,Placed,13.15,Adobe,0,1,15,81.0,17.14,0.0,Low,Clear backlogs early; Complete an internship,Track,0
7381,Female,20,BE,Data Science,7.55,3,0,2,3,8,2,No,Yes,2019,Placed,7.86,Capgemini,0,1,11,60.5,6.92,42.7,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
7382,Male,20,BTech,Computer Science,8.76,0,0,1,3,7,1,No,Yes,2020,Placed,7.08,Wipro,0,1,10,87.6,9.5,8.4,Low,Complete an internship; Improve DSA and coding practice; Build more portfolio projects,Track,1
7383,Female,24,BSc,Electrical Engineering,7.59,2,0,0,8,6,1,No,No,2021,Placed,8.87,Capgemini,0,0,14,65.9,6.84,24.5,Low,Clear backlogs early; Complete an internship; Build more portfolio projects,Track,0
7384,Female,22,BCA,Mechanical Engineering,7.89,3,3,0,2,5,4,Yes,No,2022,Placed,11.19,Capgemini,1,0,7,63.89999999999999,12.26,25.7,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
7385,Male,24,BSc,Information Technology,5.98,0,2,4,3,6,1,Yes,Yes,2023,Placed,7.96,Cognizant,1,1,9,59.800000000000004,14.39,6.1,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,0
7386,Male,23,BCA,Electrical Engineering,8.84,0,1,0,4,7,4,Yes,No,2024,Placed,11.08,Accenture,1,0,11,88.4,14.74,0.0,Low,Improve DSA and coding practice; Add one industry certification,Track,1
7387,Male,21,BSc,Mechanical Engineering,8.76,1,0,5,10,6,4,No,Yes,2019,Placed,14.33,Adobe,0,1,16,82.6,17.2,0.0,Low,Clear backlogs early; Complete an internship,Track,0
7388,Male,21,BCA,Data Science,6.82,0,1,4,3,7,1,Yes,Yes,2020,Placed,7.6,Accenture,1,1,10,68.2,13.13,6.1,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,1
7389,Male,24,BTech,Data Science,6.91,1,3,5,8,7,5,Yes,Yes,2021,Placed,13.65,Adobe,1,1,15,64.1,23.26,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7390,Female,21,BCA,Data Science,6.44,1,3,2,6,8,4,Yes,Yes,2022,Placed,11.54,Capgemini,1,1,14,59.400000000000006,19.08,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7391,Male,21,BSc,Data Science,9.0,2,2,3,3,8,2,Yes,Yes,2023,Placed,10.52,Infosys,1,1,11,80.0,13.8,4.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
7392,Male,23,BSc,Data Science,8.71,2,3,0,7,7,2,Yes,No,2024,Placed,12.88,Meta,1,0,14,77.10000000000001,14.48,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
7393,Male,22,BCA,Electrical Engineering,8.12,2,2,0,4,5,1,Yes,No,2019,Placed,8.92,Accenture,1,0,9,71.19999999999999,9.05,24.3,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
7394,Female,20,BCA,Electrical Engineering,6.53,3,1,2,3,6,1,Yes,Yes,2020,Placed,7.62,Infosys,1,1,9,50.3,6.51,50.8,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
7395,Male,24,BE,Electrical Engineering,6.24,2,3,3,2,7,2,Yes,Yes,2021,Placed,8.85,Infosys,1,1,9,52.400000000000006,13.9,19.6,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
7396,Female,24,BE,Mechanical Engineering,5.72,1,2,4,8,4,5,Yes,Yes,2022,Placed,12.23,Meta,1,1,12,52.199999999999996,18.79,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
7397,Male,23,BTech,Data Science,5.7,0,1,3,8,9,3,Yes,Yes,2023,Placed,9.56,Cognizant,1,1,17,57.0,17.08,0.0,Low,Raise CGPA above 7.0,Track,0
7398,Male,23,BTech,Artificial Intelligence,6.3,1,0,0,2,7,1,No,No,2024,Not Placed,0.0,Unplaced,0,0,9,58.0,5.82,41.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
7399,Female,20,BTech,Electrical Engineering,5.93,2,2,2,9,7,5,Yes,Yes,2019,Placed,12.64,Amazon,1,1,16,49.3,17.37,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7400,Male,22,BTech,Artificial Intelligence,7.89,0,2,5,7,9,2,Yes,Yes,2020,Placed,13.65,Meta,1,1,16,78.89999999999999,19.96,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
7401,Male,24,BTech,Computer Science,7.04,1,1,1,6,6,4,Yes,Yes,2021,Placed,9.58,Infosys,1,1,12,65.4,13.72,1.8,Low,Clear backlogs early,Track,0
7402,Female,23,BCA,Information Technology,7.41,0,1,2,3,7,0,Yes,Yes,2022,Placed,7.98,Cognizant,1,1,10,74.1,10.56,10.5,Low,Improve DSA and coding practice; Build more portfolio projects,Track,1
7403,Male,24,BE,Electrical Engineering,8.05,1,1,4,3,6,0,Yes,Yes,2023,Placed,8.6,Capgemini,1,1,9,75.5,10.52,17.7,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7404,Female,21,BCA,Artificial Intelligence,8.33,0,1,4,4,6,4,Yes,Yes,2024,Placed,10.81,Capgemini,1,1,10,83.3,17.33,0.0,Low,Improve DSA and coding practice,Track,1
7405,Female,24,BE,Computer Science,8.29,0,1,0,9,5,4,Yes,No,2019,Placed,11.68,Infosys,1,0,14,82.89999999999999,15.72,0.0,Low,Strengthen communication skills; Add one industry certification,Track,1
7406,Female,22,BE,Mechanical Engineering,6.62,2,2,2,8,9,5,Yes,Yes,2020,Placed,11.64,Accenture,1,1,17,56.2,18.05,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7407,Female,22,BSc,Information Technology,8.98,3,1,1,2,6,1,Yes,Yes,2021,Placed,8.14,Accenture,1,1,8,74.80000000000001,6.29,42.1,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
7408,Female,24,BSc,Data Science,9.45,2,0,2,5,8,2,No,Yes,2022,Placed,9.76,Capgemini,0,1,13,84.5,9.98,11.3,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
7409,Male,21,BE,Electrical Engineering,6.86,0,1,4,10,4,5,Yes,Yes,2023,Placed,13.84,Amazon,1,1,14,68.60000000000001,19.54,0.0,Low,Raise CGPA above 7.0; Strengthen communication skills,Track,1
7410,Male,22,BCA,Electrical Engineering,5.57,0,3,2,6,8,2,Yes,Yes,2024,Placed,9.51,Accenture,1,1,14,55.7,17.83,0.0,Low,Raise CGPA above 7.0,Track,0
7411,Male,23,BE,Data Science,9.37,2,2,0,5,8,2,Yes,No,2019,Placed,11.43,Cognizant,1,0,13,83.69999999999999,12.35,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
7412,Female,24,BTech,Mechanical Engineering,9.47,1,0,4,1,7,0,No,Yes,2020,Placed,7.58,Cognizant,0,1,8,89.7,8.69,22.2,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
7413,Female,21,BCA,Information Technology,5.72,0,2,2,9,6,3,Yes,Yes,2021,Placed,11.52,Infosys,1,1,15,57.199999999999996,17.49,0.0,Low,Raise CGPA above 7.0,Track,0
7414,Female,23,BCA,Electrical Engineering,5.52,1,3,2,10,7,4,Yes,Yes,2022,Placed,11.95,Accenture,1,1,17,50.199999999999996,19.91,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7415,Female,24,BE,Artificial Intelligence,9.01,2,1,0,6,10,2,Yes,No,2023,Placed,11.39,Capgemini,1,0,16,80.1,11.4,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
7416,Male,21,BTech,Information Technology,6.8,3,2,0,5,4,5,Yes,No,2024,Placed,10.64,Capgemini,1,0,9,53.0,11.82,27.2,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
7417,Male,23,BE,Computer Science,9.43,3,2,2,6,8,3,Yes,Yes,2019,Placed,12.21,Adobe,1,1,14,79.3,14.07,0.0,Low,Clear backlogs early,Track,0
7418,Female,22,BTech,Electrical Engineering,6.43,0,1,1,3,5,0,Yes,Yes,2020,Placed,6.46,Wipro,1,1,8,64.3,8.57,24.4,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Strengthen communication skills,Track,0
7419,Female,24,BCA,Mechanical Engineering,9.2,1,2,4,9,6,4,Yes,Yes,2021,Placed,15.01,Adobe,1,1,15,87.0,20.18,0.0,Low,Clear backlogs early,Track,0
7420,Male,24,BE,Artificial Intelligence,5.8,2,2,2,4,6,4,Yes,Yes,2022,Placed,8.54,Capgemini,1,1,10,48.0,13.72,19.2,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
7421,Female,22,BTech,Information Technology,6.62,0,2,0,6,6,4,Yes,No,2023,Placed,9.52,Capgemini,1,0,12,66.2,16.25,0.0,Low,Raise CGPA above 7.0; Add one industry certification,Track,1
7422,Female,20,BSc,Information Technology,9.68,3,3,4,6,6,3,Yes,Yes,2024,Placed,14.8,Microsoft,1,1,12,81.8,16.97,0.0,Low,Clear backlogs early,Track,0
7423,Female,23,BCA,Artificial Intelligence,6.49,3,3,0,2,5,0,Yes,No,2019,Placed,7.67,Accenture,1,0,7,49.900000000000006,6.9,50.1,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
7424,Male,22,BCA,Computer Science,6.07,1,3,4,9,8,4,Yes,Yes,2020,Placed,12.29,Adobe,1,1,17,55.7,21.73,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7425,Male,24,BSc,Computer Science,9.19,0,0,2,2,4,1,No,Yes,2021,Placed,8.44,Accenture,0,1,6,91.89999999999999,8.88,16.9,Low,Complete an internship; Improve DSA and coding practice; Strengthen communication skills,Track,1
7426,Female,23,BTech,Information Technology,6.01,1,2,5,10,7,5,Yes,Yes,2022,Placed,12.52,Google,1,1,17,55.099999999999994,21.7,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
7427,Male,23,BCA,Data Science,5.92,1,1,5,5,6,5,Yes,Yes,2023,Placed,10.88,Accenture,1,1,11,54.2,17.27,0.5,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
7428,Female,20,BTech,Artificial Intelligence,6.89,0,1,3,2,5,3,Yes,Yes,2024,Placed,8.35,Infosys,1,1,7,68.89999999999999,13.56,9.7,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Strengthen communication skills,Track,1
7429,Female,24,BSc,Electrical Engineering,8.23,2,2,5,9,7,3,Yes,Yes,2019,Placed,13.16,Meta,1,1,16,72.30000000000001,18.29,0.0,Low,Clear backlogs early,Track,0
7430,Male,21,BE,Computer Science,8.56,3,1,3,2,4,2,Yes,Yes,2020,Placed,9.03,Capgemini,1,1,6,70.60000000000001,8.12,42.6,Medium,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Monitor,0
7431,Female,20,BCA,Electrical Engineering,9.29,0,0,4,8,7,1,No,Yes,2021,Placed,11.43,Infosys,0,1,15,92.89999999999999,14.12,0.0,Low,Complete an internship; Build more portfolio projects,Track,1
7432,Female,20,BCA,Computer Science,7.83,3,1,0,1,4,0,Yes,No,2022,Not Placed,0.0,Unplaced,1,0,5,63.3,2.63,65.0,Medium,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Monitor,0
7433,Male,21,BTech,Computer Science,7.19,2,3,0,3,7,2,Yes,No,2023,Placed,8.51,Infosys,1,0,10,61.900000000000006,12.28,15.9,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
7434,Female,21,BCA,Mechanical Engineering,7.04,3,3,0,7,5,3,Yes,No,2024,Placed,11.76,Accenture,1,0,12,55.400000000000006,12.72,14.8,Low,Clear backlogs early; Strengthen communication skills; Add one industry certification,Track,0
7435,Female,20,BE,Electrical Engineering,9.14,3,3,2,6,6,1,Yes,Yes,2019,Placed,11.72,Capgemini,1,1,12,76.4,12.76,7.2,Low,Clear backlogs early; Build more portfolio projects,Track,0
7436,Female,23,BSc,Data Science,8.61,1,3,4,2,7,0,Yes,Yes,2020,Placed,11.06,Infosys,1,1,9,81.1,14.74,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7437,Male,22,BCA,Computer Science,9.39,1,1,2,9,5,2,Yes,Yes,2021,Placed,13.42,Microsoft,1,1,14,88.9,13.86,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
7438,Female,22,BSc,Data Science,9.65,1,2,3,2,6,1,Yes,Yes,2022,Placed,10.29,Accenture,1,1,8,91.5,13.16,2.1,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7439,Male,20,BTech,Information Technology,6.79,2,0,3,6,4,4,No,Yes,2023,Placed,11.18,Cognizant,0,1,10,57.900000000000006,10.92,25.3,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
7440,Female,23,BE,Information Technology,7.78,1,0,0,1,7,0,No,No,2024,Placed,5.33,Tech Mahindra,0,0,8,72.8,4.81,40.3,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
7441,Female,21,BCA,Mechanical Engineering,8.22,3,1,0,3,9,0,Yes,No,2019,Placed,6.72,Tech Mahindra,1,0,12,67.2,5.59,39.7,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
7442,Female,20,BSc,Data Science,6.2,3,1,4,5,10,1,Yes,Yes,2020,Placed,8.93,Accenture,1,1,15,47.0,10.38,28.8,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
7443,Female,24,BE,Artificial Intelligence,5.73,3,3,3,7,7,1,Yes,Yes,2021,Placed,9.39,Accenture,1,1,14,42.300000000000004,12.99,18.6,Low,Clear backlogs early; Raise CGPA above 7.0; Build more portfolio projects,Track,0
7444,Male,23,BSc,Mechanical Engineering,9.23,0,2,4,3,8,4,Yes,Yes,2022,Placed,13.11,Adobe,1,1,11,92.30000000000001,20.09,0.0,Low,Improve DSA and coding practice,Track,1
7445,Male,24,BTech,Computer Science,7.8,3,3,3,9,4,5,Yes,Yes,2023,Placed,13.84,Meta,1,1,13,63.0,18.22,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
7446,Female,24,BE,Information Technology,7.95,1,2,1,4,9,1,Yes,Yes,2024,Placed,8.75,Capgemini,1,1,13,74.5,12.88,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7447,Female,20,BE,Information Technology,7.89,2,3,4,9,8,2,Yes,Yes,2019,Placed,13.23,Adobe,1,1,17,68.89999999999999,18.56,0.0,Low,Clear backlogs early,Track,0
7448,Female,23,BTech,Artificial Intelligence,8.75,2,0,1,3,6,0,No,Yes,2020,Placed,7.97,Infosys,0,1,9,77.5,4.9,39.5,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
7449,Female,24,BTech,Mechanical Engineering,6.13,3,2,2,3,8,2,Yes,Yes,2021,Placed,7.68,Capgemini,1,1,11,46.3,10.35,35.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
7450,Female,23,BCA,Data Science,8.14,3,0,3,4,6,2,No,Yes,2022,Placed,8.8,Capgemini,0,1,10,66.4,7.56,39.2,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
7451,Female,22,BTech,Information Technology,7.52,0,3,1,2,6,0,Yes,Yes,2023,Placed,8.56,Capgemini,1,1,8,75.19999999999999,13.01,2.9,Low,Improve DSA and coding practice; Build more portfolio projects,Track,1
7452,Female,24,BTech,Computer Science,9.36,3,0,2,5,7,4,No,Yes,2024,Placed,12.08,Google,0,1,12,78.6,10.44,18.8,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
7453,Female,24,BSc,Artificial Intelligence,7.73,3,1,4,9,5,3,Yes,Yes,2019,Placed,12.33,Adobe,1,1,14,62.30000000000001,12.99,10.6,Low,Clear backlogs early; Strengthen communication skills,Track,0
7454,Male,23,BE,Artificial Intelligence,9.55,3,0,1,8,8,4,No,Yes,2020,Placed,12.0,Microsoft,0,1,16,80.5,11.32,4.7,Low,Clear backlogs early; Complete an internship,Track,0
7455,Male,22,BSc,Electrical Engineering,7.02,0,0,1,8,5,5,No,Yes,2021,Placed,11.69,Infosys,0,1,13,70.19999999999999,14.81,0.0,Low,Complete an internship; Strengthen communication skills,Track,1
7456,Male,24,BTech,Artificial Intelligence,9.66,2,3,2,8,5,4,Yes,Yes,2022,Placed,15.01,Google,1,1,13,86.6,18.46,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
7457,Female,20,BCA,Computer Science,9.26,3,0,1,8,5,2,No,Yes,2023,Placed,11.59,Accenture,0,1,13,77.6,7.6,23.4,Low,Clear backlogs early; Complete an internship; Strengthen communication skills,Track,0
7458,Female,23,BSc,Artificial Intelligence,8.01,2,0,2,6,8,0,No,Yes,2024,Placed,8.33,Cognizant,0,1,14,70.1,7.4,23.9,Low,Clear backlogs early; Complete an internship; Build more portfolio projects,Track,0
7459,Female,23,BSc,Data Science,7.02,0,1,5,7,6,2,Yes,Yes,2019,Placed,10.54,Cognizant,1,1,13,70.19999999999999,16.41,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
7460,Male,24,BE,Electrical Engineering,7.12,0,2,3,10,4,5,Yes,Yes,2020,Placed,13.52,Adobe,1,1,14,71.2,20.85,0.0,Low,Strengthen communication skills,Track,1
7461,Female,22,BE,Data Science,8.82,3,2,3,5,6,1,Yes,Yes,2021,Placed,11.59,Infosys,1,1,11,73.2,11.03,19.1,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
7462,Male,24,BE,Mechanical Engineering,8.0,0,0,3,6,6,4,No,Yes,2022,Placed,11.61,Infosys,0,1,12,80.0,15.2,0.0,Low,Complete an internship,Track,1
7463,Female,21,BCA,Mechanical Engineering,7.23,0,2,1,3,5,2,Yes,Yes,2023,Placed,8.35,Capgemini,1,1,8,72.30000000000001,13.29,3.6,Low,Improve DSA and coding practice; Strengthen communication skills,Track,1
7464,Male,24,BCA,Data Science,8.24,2,2,1,5,5,1,Yes,Yes,2024,Placed,9.73,Infosys,1,1,10,72.4,10.3,17.6,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
